Column1;Column2;Column3;Column4
Calumet Beach;08/30/2016 12:00:00 PM;23.4;1.49
Montrose Beach;08/30/2016 12:00:00 PM;23.4;0
Ohio Street Beach;08/30/2016 12:00:00 PM;23;0.57
Calumet Beach;08/30/2016 11:00:00 AM;23.3;0.48
Montrose Beach;08/30/2016 11:00:00 AM;23.3;0
Ohio Street Beach;08/30/2016 11:00:00 AM;23.3;0.6
Calumet Beach;08/30/2016 10:00:00 AM;23.2;0.48
Montrose Beach;08/30/2016 10:00:00 AM;23.2;0
Ohio Street Beach;08/30/2016 10:00:00 AM;23.2;0.47
Calumet Beach;08/30/2016 09:00:00 AM;23.2;0.55
Montrose Beach;08/30/2016 09:00:00 AM;23.1;0
Ohio Street Beach;08/30/2016 09:00:00 AM;23.1;0.51
Calumet Beach;08/30/2016 08:00:00 AM;23.1;0.46
Montrose Beach;08/30/2016 08:00:00 AM;23.1;0
Ohio Street Beach;08/30/2016 08:00:00 AM;23.1;0.54
Calumet Beach;08/30/2016 07:00:00 AM;23.1;0.61
Montrose Beach;08/30/2016 07:00:00 AM;23.2;0
Ohio Street Beach;08/30/2016 07:00:00 AM;23.2;0.52
Calumet Beach;08/30/2016 06:00:00 AM;23.1;0.52
Montrose Beach;08/30/2016 06:00:00 AM;23.2;0
Ohio Street Beach;08/30/2016 06:00:00 AM;23.2;0.48
Calumet Beach;08/30/2016 05:00:00 AM;23.2;0.53
Montrose Beach;08/30/2016 05:00:00 AM;23.2;0
Ohio Street Beach;08/30/2016 05:00:00 AM;23.2;0.43
Calumet Beach;08/30/2016 04:00:00 AM;23.2;0.57
Montrose Beach;08/30/2016 04:00:00 AM;23.2;0
Ohio Street Beach;08/30/2016 04:00:00 AM;23.2;0.47
Calumet Beach;08/30/2016 03:00:00 AM;23.3;0.71
Montrose Beach;08/30/2016 03:00:00 AM;23.2;0
Ohio Street Beach;08/30/2016 03:00:00 AM;23.2;0.48
Calumet Beach;08/30/2016 02:00:00 AM;23.4;1.18
Montrose Beach;08/30/2016 02:00:00 AM;23.2;0
Ohio Street Beach;08/30/2016 02:00:00 AM;23.4;0.49
Calumet Beach;08/30/2016 01:00:00 AM;23.4;0.84
Montrose Beach;08/30/2016 01:00:00 AM;23.4;0
Ohio Street Beach;08/30/2016 01:00:00 AM;23.6;0.52
Calumet Beach;08/30/2016 12:00:00 AM;23.4;0.45
Montrose Beach;08/30/2016 12:00:00 AM;23.9;0
Ohio Street Beach;08/30/2016 12:00:00 AM;23.7;0.49
Calumet Beach;08/29/2016 11:00:00 PM;23.4;0.44
Montrose Beach;08/29/2016 11:00:00 PM;23.3;0
Ohio Street Beach;08/29/2016 11:00:00 PM;23.9;0.43
Calumet Beach;08/29/2016 10:00:00 PM;23.5;0.54
Montrose Beach;08/29/2016 10:00:00 PM;23.3;0
Ohio Street Beach;08/29/2016 10:00:00 PM;23.9;0.41
Calumet Beach;08/29/2016 09:00:00 PM;23.6;0.61
Montrose Beach;08/29/2016 09:00:00 PM;23.4;0
Ohio Street Beach;08/29/2016 09:00:00 PM;23.8;0.49
Calumet Beach;08/29/2016 08:00:00 PM;23.7;0.61
Montrose Beach;08/29/2016 08:00:00 PM;23.5;0
Ohio Street Beach;08/29/2016 08:00:00 PM;23.8;0.45
Calumet Beach;08/29/2016 07:00:00 PM;24.1;1.12
Montrose Beach;08/29/2016 07:00:00 PM;23.6;0
Ohio Street Beach;08/29/2016 07:00:00 PM;24;0.42
Calumet Beach;08/29/2016 06:00:00 PM;24.6;2.71
Montrose Beach;08/29/2016 06:00:00 PM;23.7;0
Ohio Street Beach;08/29/2016 06:00:00 PM;24.4;0.49
Calumet Beach;08/29/2016 05:00:00 PM;24.6;2.56
Montrose Beach;08/29/2016 05:00:00 PM;24;0
Ohio Street Beach;08/29/2016 05:00:00 PM;24.8;0.46
Calumet Beach;08/29/2016 04:00:00 PM;23.9;0.68
Montrose Beach;08/29/2016 04:00:00 PM;23.6;0
Ohio Street Beach;08/29/2016 04:00:00 PM;24.8;0.38
Calumet Beach;08/29/2016 03:00:00 PM;24.3;1.09
Montrose Beach;08/29/2016 03:00:00 PM;23.6;0.03
Ohio Street Beach;08/29/2016 03:00:00 PM;24.7;0.4
Calumet Beach;08/29/2016 02:00:00 PM;24.1;1.19
Montrose Beach;08/29/2016 02:00:00 PM;23.3;0
Ohio Street Beach;08/29/2016 02:00:00 PM;24.3;0.48
Calumet Beach;08/29/2016 01:00:00 PM;24.2;1.82
Montrose Beach;08/29/2016 01:00:00 PM;22.9;0
Ohio Street Beach;08/29/2016 01:00:00 PM;23.7;0.47
Calumet Beach;08/29/2016 12:00:00 PM;23.4;1.11
Montrose Beach;08/29/2016 12:00:00 PM;22.7;0
Ohio Street Beach;08/29/2016 12:00:00 PM;22.6;0.61
Calumet Beach;08/29/2016 11:00:00 AM;23;2.42
Montrose Beach;08/29/2016 11:00:00 AM;22.2;0
Ohio Street Beach;08/29/2016 11:00:00 AM;22.2;0.55
Calumet Beach;08/29/2016 10:00:00 AM;22.5;1.23
Montrose Beach;08/29/2016 10:00:00 AM;21.9;0
Ohio Street Beach;08/29/2016 10:00:00 AM;22;0.46
Calumet Beach;08/29/2016 09:00:00 AM;22;1.67
Montrose Beach;08/29/2016 09:00:00 AM;21.6;0
Ohio Street Beach;08/29/2016 09:00:00 AM;21.6;0.47
Calumet Beach;08/29/2016 08:00:00 AM;21.8;1.65
Montrose Beach;08/29/2016 08:00:00 AM;21.2;0
Ohio Street Beach;08/29/2016 08:00:00 AM;21.1;0.55
Calumet Beach;08/29/2016 07:00:00 AM;21.8;1.49
Montrose Beach;08/29/2016 07:00:00 AM;21.2;0
Ohio Street Beach;08/29/2016 07:00:00 AM;20.9;0.68
Calumet Beach;08/29/2016 06:00:00 AM;21.8;1.29
Montrose Beach;08/29/2016 06:00:00 AM;21.2;0
Ohio Street Beach;08/29/2016 06:00:00 AM;20.9;0.75
Calumet Beach;08/29/2016 05:00:00 AM;21.9;1.13
Montrose Beach;08/29/2016 05:00:00 AM;21.2;0
Ohio Street Beach;08/29/2016 05:00:00 AM;20.9;0.79
Calumet Beach;08/29/2016 04:00:00 AM;21.9;0.96
Montrose Beach;08/29/2016 04:00:00 AM;21.2;0
Ohio Street Beach;08/29/2016 04:00:00 AM;20.9;0.78
Calumet Beach;08/29/2016 03:00:00 AM;22;1.39
Montrose Beach;08/29/2016 03:00:00 AM;21.2;0
Ohio Street Beach;08/29/2016 03:00:00 AM;21;0.84
Calumet Beach;08/29/2016 02:00:00 AM;22.1;1.87
Montrose Beach;08/29/2016 02:00:00 AM;21.1;0
Ohio Street Beach;08/29/2016 02:00:00 AM;21.2;0.76
Calumet Beach;08/29/2016 01:00:00 AM;22.2;2.07
Montrose Beach;08/29/2016 01:00:00 AM;21.2;0
Ohio Street Beach;08/29/2016 01:00:00 AM;21.5;0.69
Calumet Beach;08/29/2016 12:00:00 AM;22;1.86
Montrose Beach;08/29/2016 12:00:00 AM;21;0
Ohio Street Beach;08/29/2016 12:00:00 AM;21.8;0.74
Calumet Beach;08/28/2016 11:00:00 PM;22.1;2.06
Montrose Beach;08/28/2016 11:00:00 PM;21.1;0
Ohio Street Beach;08/28/2016 11:00:00 PM;22.1;0.69
Calumet Beach;08/28/2016 10:00:00 PM;22.1;0.83
Montrose Beach;08/28/2016 10:00:00 PM;20.9;0
Ohio Street Beach;08/28/2016 10:00:00 PM;22.1;0.72
Calumet Beach;08/28/2016 09:00:00 PM;22.2;0.89
Montrose Beach;08/28/2016 09:00:00 PM;20.9;0
Ohio Street Beach;08/28/2016 09:00:00 PM;22.3;0.71
Calumet Beach;08/28/2016 08:00:00 PM;22.2;0.75
Montrose Beach;08/28/2016 08:00:00 PM;21.1;0
Ohio Street Beach;08/28/2016 08:00:00 PM;22.7;0.57
Calumet Beach;08/28/2016 07:00:00 PM;22.3;0.77
Montrose Beach;08/28/2016 07:00:00 PM;21.1;0
Ohio Street Beach;08/28/2016 07:00:00 PM;23;0.85
Calumet Beach;08/28/2016 06:00:00 PM;22.3;0.87
Montrose Beach;08/28/2016 06:00:00 PM;21.2;0
Ohio Street Beach;08/28/2016 06:00:00 PM;23.1;0.63
Calumet Beach;08/28/2016 05:00:00 PM;22.4;1.07
Montrose Beach;08/28/2016 05:00:00 PM;20.8;0
Ohio Street Beach;08/28/2016 05:00:00 PM;23.4;0.66
Calumet Beach;08/28/2016 04:00:00 PM;22.9;2.18
Montrose Beach;08/28/2016 04:00:00 PM;20.5;0
Ohio Street Beach;08/28/2016 04:00:00 PM;23.2;0.73
Calumet Beach;08/28/2016 03:00:00 PM;23;2.44
Montrose Beach;08/28/2016 03:00:00 PM;19.9;0
Ohio Street Beach;08/28/2016 03:00:00 PM;24;0.65
Calumet Beach;08/28/2016 02:00:00 PM;22.1;0.77
Montrose Beach;08/28/2016 02:00:00 PM;19.9;0
Ohio Street Beach;08/28/2016 02:00:00 PM;23.7;0.68
Calumet Beach;08/28/2016 01:00:00 PM;22;0.79
Montrose Beach;08/28/2016 01:00:00 PM;19.3;0
Ohio Street Beach;08/28/2016 01:00:00 PM;23.4;0.53
Calumet Beach;08/28/2016 12:00:00 PM;21.6;0.81
Montrose Beach;08/28/2016 12:00:00 PM;18.6;0
Ohio Street Beach;08/28/2016 12:00:00 PM;23;0.53
Calumet Beach;08/28/2016 11:00:00 AM;21.2;0.84
Montrose Beach;08/28/2016 11:00:00 AM;18.3;0
Ohio Street Beach;08/28/2016 11:00:00 AM;22.1;0.5
Calumet Beach;08/28/2016 10:00:00 AM;20.6;0.89
Montrose Beach;08/28/2016 10:00:00 AM;17.2;0
Ohio Street Beach;08/28/2016 10:00:00 AM;22;0.48
Calumet Beach;08/28/2016 09:00:00 AM;20.4;1.37
Montrose Beach;08/28/2016 09:00:00 AM;16.8;0
Ohio Street Beach;08/28/2016 09:00:00 AM;21.2;0.64
Calumet Beach;08/28/2016 08:00:00 AM;20.2;1.07
Montrose Beach;08/28/2016 08:00:00 AM;16.6;0
Ohio Street Beach;08/28/2016 08:00:00 AM;21;0.56
Calumet Beach;08/28/2016 07:00:00 AM;20.1;0.95
Montrose Beach;08/28/2016 07:00:00 AM;16.7;0
Ohio Street Beach;08/28/2016 07:00:00 AM;20.9;0.6
Calumet Beach;08/28/2016 06:00:00 AM;20.1;0.94
Montrose Beach;08/28/2016 06:00:00 AM;16.2;0
Ohio Street Beach;08/28/2016 06:00:00 AM;20.9;0.59
Calumet Beach;08/28/2016 05:00:00 AM;20.1;1.08
Montrose Beach;08/28/2016 05:00:00 AM;16.2;0
Ohio Street Beach;08/28/2016 05:00:00 AM;20.9;0.64
Calumet Beach;08/28/2016 04:00:00 AM;20.1;1.19
Montrose Beach;08/28/2016 04:00:00 AM;16.3;0
Ohio Street Beach;08/28/2016 04:00:00 AM;21;0.63
Calumet Beach;08/28/2016 03:00:00 AM;20.3;1.71
Montrose Beach;08/28/2016 03:00:00 AM;16.4;0
Ohio Street Beach;08/28/2016 03:00:00 AM;21;0.51
Calumet Beach;08/28/2016 02:00:00 AM;20.2;1.69
Montrose Beach;08/28/2016 02:00:00 AM;16.1;0
Ohio Street Beach;08/28/2016 02:00:00 AM;21.1;0.47
Calumet Beach;08/28/2016 12:00:00 AM;20.5;1.74
Montrose Beach;08/28/2016 12:00:00 AM;16;0
Ohio Street Beach;08/28/2016 12:00:00 AM;21;0.67
Calumet Beach;08/27/2016 11:00:00 PM;20.4;1.68
Montrose Beach;08/27/2016 11:00:00 PM;15.9;0
Ohio Street Beach;08/27/2016 11:00:00 PM;21;0.63
Calumet Beach;08/27/2016 10:00:00 PM;20.4;1.73
Montrose Beach;08/27/2016 10:00:00 PM;15.9;0
Ohio Street Beach;08/27/2016 10:00:00 PM;21;0.7
Calumet Beach;08/27/2016 09:00:00 PM;20.6;1.45
Montrose Beach;08/27/2016 09:00:00 PM;16.1;0
Ohio Street Beach;08/27/2016 09:00:00 PM;21;0.6
Calumet Beach;08/27/2016 08:00:00 PM;20.8;1.38
Montrose Beach;08/27/2016 08:00:00 PM;16;0
Ohio Street Beach;08/27/2016 08:00:00 PM;21;0.67
Calumet Beach;08/27/2016 07:00:00 PM;21.1;1.26
Montrose Beach;08/27/2016 07:00:00 PM;15.9;0
Ohio Street Beach;08/27/2016 07:00:00 PM;21;0.73
Calumet Beach;08/27/2016 06:00:00 PM;21.5;2.85
Montrose Beach;08/27/2016 06:00:00 PM;16.3;0
Ohio Street Beach;08/27/2016 06:00:00 PM;21;0.78
Calumet Beach;08/27/2016 05:00:00 PM;22;3.83
Montrose Beach;08/27/2016 05:00:00 PM;16.7;0
Ohio Street Beach;08/27/2016 05:00:00 PM;21.1;0.57
Calumet Beach;08/27/2016 04:00:00 PM;21.9;3.19
Montrose Beach;08/27/2016 04:00:00 PM;17.4;0
Ohio Street Beach;08/27/2016 04:00:00 PM;21;0.64
Calumet Beach;08/27/2016 03:00:00 PM;21.9;3.38
Montrose Beach;08/27/2016 03:00:00 PM;17.3;0
Ohio Street Beach;08/27/2016 03:00:00 PM;20.7;0.57
Calumet Beach;08/27/2016 02:00:00 PM;22;2.05
Montrose Beach;08/27/2016 02:00:00 PM;18.2;0
Ohio Street Beach;08/27/2016 02:00:00 PM;20.6;0.7
Calumet Beach;08/27/2016 01:00:00 PM;21.5;1.72
Montrose Beach;08/27/2016 01:00:00 PM;18.7;0
Ohio Street Beach;08/27/2016 01:00:00 PM;20.5;0.85
Calumet Beach;08/27/2016 12:00:00 PM;21.1;1.67
Montrose Beach;08/27/2016 12:00:00 PM;18.8;0
Ohio Street Beach;08/27/2016 12:00:00 PM;20;0.67
Calumet Beach;08/27/2016 11:00:00 AM;20.8;1.42
Montrose Beach;08/27/2016 11:00:00 AM;19.2;0
Ohio Street Beach;08/27/2016 11:00:00 AM;19.8;0.72
Calumet Beach;08/27/2016 10:00:00 AM;20.6;1.29
Montrose Beach;08/27/2016 10:00:00 AM;19.4;0
Ohio Street Beach;08/27/2016 10:00:00 AM;19.7;0.69
Calumet Beach;08/27/2016 09:00:00 AM;20.6;1.6
Montrose Beach;08/27/2016 09:00:00 AM;19.4;0
Ohio Street Beach;08/27/2016 09:00:00 AM;19.6;0.73
Calumet Beach;08/27/2016 08:00:00 AM;20.7;2.01
Montrose Beach;08/27/2016 08:00:00 AM;19.6;0
Ohio Street Beach;08/27/2016 08:00:00 AM;19.6;0.85
Calumet Beach;08/27/2016 07:00:00 AM;20.7;2.49
Montrose Beach;08/27/2016 07:00:00 AM;19.7;0
Ohio Street Beach;08/27/2016 07:00:00 AM;19.5;0.83
Calumet Beach;08/27/2016 06:00:00 AM;20.8;2.89
Montrose Beach;08/27/2016 06:00:00 AM;19.7;0
Ohio Street Beach;08/27/2016 06:00:00 AM;19.6;0.83
Calumet Beach;08/27/2016 05:00:00 AM;20.8;2.92
Montrose Beach;08/27/2016 05:00:00 AM;19.8;0
Ohio Street Beach;08/27/2016 05:00:00 AM;19.5;0.87
Calumet Beach;08/27/2016 04:00:00 AM;20.6;2
Montrose Beach;08/27/2016 04:00:00 AM;19.9;0
Ohio Street Beach;08/27/2016 04:00:00 AM;19.6;0.76
Calumet Beach;08/27/2016 03:00:00 AM;20.8;2.56
Montrose Beach;08/27/2016 03:00:00 AM;19.8;0
Ohio Street Beach;08/27/2016 03:00:00 AM;19.7;0.84
Calumet Beach;08/27/2016 02:00:00 AM;20.9;2.08
Montrose Beach;08/27/2016 02:00:00 AM;19.8;0
Ohio Street Beach;08/27/2016 02:00:00 AM;19.8;0.74
Calumet Beach;08/27/2016 01:00:00 AM;20.9;2.9
Montrose Beach;08/27/2016 01:00:00 AM;19.7;0
Ohio Street Beach;08/27/2016 01:00:00 AM;20.1;0.83
Calumet Beach;08/27/2016 12:00:00 AM;21;3.09
Montrose Beach;08/27/2016 12:00:00 AM;19.7;0
Ohio Street Beach;08/27/2016 12:00:00 AM;20.4;0.71
Calumet Beach;08/26/2016 11:00:00 PM;20.9;1.56
Montrose Beach;08/26/2016 11:00:00 PM;19.7;0
Ohio Street Beach;08/26/2016 11:00:00 PM;20.6;0.79
Calumet Beach;08/26/2016 10:00:00 PM;20.9;0.67
Montrose Beach;08/26/2016 10:00:00 PM;19.7;0
Ohio Street Beach;08/26/2016 10:00:00 PM;20.7;0.85
Calumet Beach;08/26/2016 09:00:00 PM;20.8;0.62
Montrose Beach;08/26/2016 09:00:00 PM;19.7;0
Ohio Street Beach;08/26/2016 09:00:00 PM;20.8;0.84
Calumet Beach;08/26/2016 08:00:00 PM;20.9;0.58
Montrose Beach;08/26/2016 08:00:00 PM;19.7;0
Ohio Street Beach;08/26/2016 08:00:00 PM;20.9;0.99
Calumet Beach;08/26/2016 07:00:00 PM;21;0.57
Montrose Beach;08/26/2016 07:00:00 PM;19.5;0
Ohio Street Beach;08/26/2016 07:00:00 PM;21;0.91
Calumet Beach;08/26/2016 06:00:00 PM;21.1;0.68
Montrose Beach;08/26/2016 06:00:00 PM;19.5;0
Ohio Street Beach;08/26/2016 06:00:00 PM;20.9;0.86
Calumet Beach;08/26/2016 05:00:00 PM;21;0.55
Montrose Beach;08/26/2016 05:00:00 PM;19.4;0
Ohio Street Beach;08/26/2016 05:00:00 PM;20.9;0.96
Calumet Beach;08/26/2016 04:00:00 PM;21;0.59
Montrose Beach;08/26/2016 04:00:00 PM;19.1;0
Ohio Street Beach;08/26/2016 04:00:00 PM;21.1;0.98
Calumet Beach;08/26/2016 03:00:00 PM;20.7;0.49
Montrose Beach;08/26/2016 03:00:00 PM;18.9;0
Ohio Street Beach;08/26/2016 03:00:00 PM;21;0.93
Calumet Beach;08/26/2016 02:00:00 PM;20.5;0.93
Montrose Beach;08/26/2016 02:00:00 PM;18.6;0
Ohio Street Beach;08/26/2016 02:00:00 PM;20.6;0.91
Calumet Beach;08/26/2016 01:00:00 PM;20.2;0.52
Montrose Beach;08/26/2016 01:00:00 PM;18.3;0
Ohio Street Beach;08/26/2016 01:00:00 PM;20.1;0.93
Calumet Beach;08/26/2016 12:00:00 PM;20;0.55
Montrose Beach;08/26/2016 12:00:00 PM;18;0
Ohio Street Beach;08/26/2016 12:00:00 PM;19.8;0.96
Calumet Beach;08/26/2016 11:00:00 AM;19.8;0.57
Montrose Beach;08/26/2016 11:00:00 AM;17.8;0
Ohio Street Beach;08/26/2016 11:00:00 AM;19.1;0.75
Calumet Beach;08/26/2016 10:00:00 AM;19.6;0.58
Montrose Beach;08/26/2016 10:00:00 AM;17.7;0
Ohio Street Beach;08/26/2016 10:00:00 AM;18.9;0.84
Calumet Beach;08/26/2016 09:00:00 AM;19.5;0.63
Montrose Beach;08/26/2016 09:00:00 AM;17.7;0
Ohio Street Beach;08/26/2016 09:00:00 AM;19.2;0.86
Calumet Beach;08/26/2016 08:00:00 AM;19.3;0.63
Montrose Beach;08/26/2016 08:00:00 AM;17.6;0
Ohio Street Beach;08/26/2016 08:00:00 AM;19.3;0.95
Calumet Beach;08/26/2016 07:00:00 AM;19.3;0.79
Montrose Beach;08/26/2016 07:00:00 AM;17.7;0
Ohio Street Beach;08/26/2016 07:00:00 AM;19.2;0.92
Calumet Beach;08/26/2016 06:00:00 AM;19.5;0.64
Montrose Beach;08/26/2016 06:00:00 AM;17.8;0
Ohio Street Beach;08/26/2016 06:00:00 AM;19.3;0.89
Calumet Beach;08/26/2016 05:00:00 AM;19.5;0.79
Montrose Beach;08/26/2016 05:00:00 AM;18;0
Ohio Street Beach;08/26/2016 05:00:00 AM;19.4;0.9
Calumet Beach;08/26/2016 04:00:00 AM;19.6;0.66
Montrose Beach;08/26/2016 04:00:00 AM;18.1;0
Ohio Street Beach;08/26/2016 04:00:00 AM;19.4;0.85
Calumet Beach;08/26/2016 03:00:00 AM;19.7;0.48
Montrose Beach;08/26/2016 03:00:00 AM;18.1;0
Ohio Street Beach;08/26/2016 03:00:00 AM;19.5;0.94
Calumet Beach;08/26/2016 02:00:00 AM;19.7;0.6
Montrose Beach;08/26/2016 02:00:00 AM;18.2;0
Ohio Street Beach;08/26/2016 02:00:00 AM;19.5;1.07
Calumet Beach;08/26/2016 01:00:00 AM;19.9;0.59
Montrose Beach;08/26/2016 01:00:00 AM;18.4;0
Ohio Street Beach;08/26/2016 01:00:00 AM;19.6;1
Calumet Beach;08/26/2016 12:00:00 AM;20.1;0.61
Montrose Beach;08/26/2016 12:00:00 AM;18.6;0
Ohio Street Beach;08/26/2016 12:00:00 AM;19.7;0.91
Calumet Beach;08/25/2016 11:00:00 PM;20.4;0.97
Montrose Beach;08/25/2016 11:00:00 PM;18.9;0
Ohio Street Beach;08/25/2016 11:00:00 PM;19.8;0.94
Calumet Beach;08/25/2016 10:00:00 PM;20.1;0.59
Montrose Beach;08/25/2016 10:00:00 PM;19.4;0
Ohio Street Beach;08/25/2016 10:00:00 PM;20;0.93
Calumet Beach;08/25/2016 09:00:00 PM;20.1;0.65
Montrose Beach;08/25/2016 09:00:00 PM;19.4;0
Ohio Street Beach;08/25/2016 09:00:00 PM;20;0.86
Calumet Beach;08/25/2016 08:00:00 PM;20.6;0.68
Montrose Beach;08/25/2016 08:00:00 PM;18.6;0
Ohio Street Beach;08/25/2016 08:00:00 PM;20;0.99
Calumet Beach;08/25/2016 07:00:00 PM;20.8;0.58
Montrose Beach;08/25/2016 07:00:00 PM;18.8;0
Ohio Street Beach;08/25/2016 07:00:00 PM;20.2;1.03
Calumet Beach;08/25/2016 06:00:00 PM;20.9;0.64
Montrose Beach;08/25/2016 06:00:00 PM;19.4;0
Ohio Street Beach;08/25/2016 06:00:00 PM;20.3;1.03
Calumet Beach;08/25/2016 05:00:00 PM;20.1;0.63
Montrose Beach;08/25/2016 05:00:00 PM;20.2;0
Ohio Street Beach;08/25/2016 05:00:00 PM;20.8;1.21
Calumet Beach;08/25/2016 04:00:00 PM;21.1;0.55
Montrose Beach;08/25/2016 04:00:00 PM;20.1;0
Calumet Beach;08/25/2016 03:00:00 PM;20.1;0.63
Montrose Beach;08/25/2016 03:00:00 PM;19.4;0
Calumet Beach;08/25/2016 02:00:00 PM;19.3;0.75
Montrose Beach;08/25/2016 02:00:00 PM;18.9;0
Calumet Beach;08/25/2016 01:00:00 PM;18.9;0.79
Montrose Beach;08/25/2016 01:00:00 PM;18;0
Calumet Beach;08/25/2016 12:00:00 PM;18.7;0.69
Montrose Beach;08/25/2016 12:00:00 PM;17.3;0
Calumet Beach;08/25/2016 11:00:00 AM;18.8;0.66
Montrose Beach;08/25/2016 11:00:00 AM;16.2;0
Calumet Beach;08/25/2016 10:00:00 AM;19.2;0.79
Montrose Beach;08/25/2016 10:00:00 AM;16.3;0
Calumet Beach;08/25/2016 09:00:00 AM;19.7;0.82
Montrose Beach;08/25/2016 09:00:00 AM;16;0
Calumet Beach;08/25/2016 08:00:00 AM;19.8;0.92
Montrose Beach;08/25/2016 08:00:00 AM;16.1;0
Calumet Beach;08/25/2016 07:00:00 AM;19.9;0.85
Montrose Beach;08/25/2016 07:00:00 AM;16.2;0
Calumet Beach;08/25/2016 06:00:00 AM;20;0.91
Montrose Beach;08/25/2016 06:00:00 AM;16.3;0
Calumet Beach;08/25/2016 05:00:00 AM;20.1;0.96
Montrose Beach;08/25/2016 05:00:00 AM;16.4;0
Calumet Beach;08/25/2016 04:00:00 AM;20.1;0.96
Montrose Beach;08/25/2016 04:00:00 AM;16.3;0
Calumet Beach;08/25/2016 03:00:00 AM;20.1;0.98
Montrose Beach;08/25/2016 03:00:00 AM;16.5;0
Calumet Beach;08/25/2016 02:00:00 AM;20.2;1.03
Montrose Beach;08/25/2016 02:00:00 AM;16.6;0
Calumet Beach;08/25/2016 01:00:00 AM;19.8;1.22
Montrose Beach;08/25/2016 01:00:00 AM;16.6;0
Calumet Beach;08/25/2016 12:00:00 AM;19.3;0.79
Montrose Beach;08/25/2016 12:00:00 AM;16.5;0
Calumet Beach;08/24/2016 11:00:00 PM;19.1;1.21
Montrose Beach;08/24/2016 11:00:00 PM;16.9;0
Calumet Beach;08/24/2016 10:00:00 PM;19.2;1.16
Montrose Beach;08/24/2016 10:00:00 PM;17.3;0
Calumet Beach;08/24/2016 09:00:00 PM;19.3;1.01
Montrose Beach;08/24/2016 09:00:00 PM;17.5;0
Calumet Beach;08/24/2016 08:00:00 PM;19.6;1.25
Montrose Beach;08/24/2016 08:00:00 PM;17;0
Calumet Beach;08/24/2016 07:00:00 PM;20.2;0.89
Montrose Beach;08/24/2016 07:00:00 PM;17.2;0
Calumet Beach;08/24/2016 06:00:00 PM;20.4;0.88
Montrose Beach;08/24/2016 06:00:00 PM;17.1;0
Calumet Beach;08/24/2016 05:00:00 PM;20.9;0.82
Montrose Beach;08/24/2016 05:00:00 PM;17.5;0
Calumet Beach;08/24/2016 04:00:00 PM;21.2;0.74
Montrose Beach;08/24/2016 04:00:00 PM;17.8;0
Calumet Beach;08/24/2016 03:00:00 PM;21.2;0.81
Montrose Beach;08/24/2016 03:00:00 PM;17.5;0
Calumet Beach;08/24/2016 02:00:00 PM;20.7;0.65
Montrose Beach;08/24/2016 02:00:00 PM;16.6;0
Calumet Beach;08/24/2016 01:00:00 PM;20.5;0.57
Montrose Beach;08/24/2016 01:00:00 PM;16.9;0
Calumet Beach;08/24/2016 12:00:00 PM;20.4;0.59
Montrose Beach;08/24/2016 12:00:00 PM;16.8;0
Calumet Beach;08/24/2016 11:00:00 AM;20.3;0.61
Montrose Beach;08/24/2016 11:00:00 AM;16.7;0
Calumet Beach;08/24/2016 10:00:00 AM;20.4;0.67
Montrose Beach;08/24/2016 10:00:00 AM;16.8;0
Calumet Beach;08/24/2016 09:00:00 AM;20.4;0.66
Montrose Beach;08/24/2016 09:00:00 AM;16.8;0
Ohio Street Beach;08/24/2016 09:00:00 AM;20.3;1.1
Calumet Beach;08/24/2016 08:00:00 AM;20.4;0.7
Montrose Beach;08/24/2016 08:00:00 AM;16.5;0
Ohio Street Beach;08/24/2016 08:00:00 AM;20.3;1.1
Calumet Beach;08/24/2016 07:00:00 AM;20.4;0.61
Montrose Beach;08/24/2016 07:00:00 AM;16.4;0
Ohio Street Beach;08/24/2016 07:00:00 AM;20.3;0.94
Calumet Beach;08/24/2016 06:00:00 AM;20.5;0.68
Montrose Beach;08/24/2016 06:00:00 AM;16.6;0
Ohio Street Beach;08/24/2016 06:00:00 AM;20.3;0.98
Calumet Beach;08/24/2016 05:00:00 AM;20.5;0.66
Montrose Beach;08/24/2016 05:00:00 AM;16.5;0
Ohio Street Beach;08/24/2016 05:00:00 AM;20.3;0.97
Calumet Beach;08/24/2016 04:00:00 AM;20.5;0.66
Montrose Beach;08/24/2016 04:00:00 AM;16.3;0
Ohio Street Beach;08/24/2016 04:00:00 AM;20.3;0.99
Calumet Beach;08/24/2016 03:00:00 AM;20.5;0.66
Montrose Beach;08/24/2016 03:00:00 AM;16.3;0
Ohio Street Beach;08/24/2016 03:00:00 AM;20.4;0.97
Calumet Beach;08/24/2016 02:00:00 AM;20.7;0.64
Montrose Beach;08/24/2016 02:00:00 AM;16.3;0
Ohio Street Beach;08/24/2016 02:00:00 AM;20.4;0.98
Calumet Beach;08/24/2016 01:00:00 AM;20.9;0.59
Montrose Beach;08/24/2016 01:00:00 AM;16.4;0
Ohio Street Beach;08/24/2016 01:00:00 AM;20.4;1.07
Calumet Beach;08/24/2016 12:00:00 AM;21.3;0.56
Montrose Beach;08/24/2016 12:00:00 AM;16.6;0
Ohio Street Beach;08/24/2016 12:00:00 AM;20.4;1.15
Calumet Beach;08/23/2016 11:00:00 PM;21.2;0.61
Montrose Beach;08/23/2016 11:00:00 PM;16.8;0
Ohio Street Beach;08/23/2016 11:00:00 PM;20.4;1.31
Calumet Beach;08/23/2016 10:00:00 PM;21.3;0.55
Montrose Beach;08/23/2016 10:00:00 PM;17.2;0
